# Version 1.0
# DOI None
# Source None
# Experiment JetScape
# System PbPb5020
# Centrality 0to10
# XY AJ DNDAJ
# Label xmin xmax y stat,low stat,high sys,low sys,high
0.000000000000000000e+00 2.500000000000000139e-02 7.982000000000000206e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
2.500000000000000139e-02 5.000000000000000278e-02 8.117000000000000604e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
5.000000000000000278e-02 7.500000000000001110e-02 7.785999999999999865e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
7.500000000000001110e-02 1.000000000000000056e-01 7.523000000000000520e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
1.000000000000000056e-01 1.250000000000000000e-01 7.165000000000000535e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
1.250000000000000000e-01 1.499999999999999944e-01 6.909999999999999476e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
1.500000000000000222e-01 1.750000000000000167e-01 6.322999999999999454e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
1.750000000000000167e-01 2.000000000000000111e-01 5.832999999999999990e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
2.000000000000000111e-01 2.250000000000000056e-01 5.210999999999999660e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
2.250000000000000056e-01 2.500000000000000000e-01 4.930999999999999966e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
2.500000000000000000e-01 2.750000000000000222e-01 4.388000000000000234e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
2.750000000000000222e-01 3.000000000000000444e-01 3.957999999999999713e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
3.000000000000000444e-01 3.250000000000000666e-01 3.540000000000000091e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
3.250000000000000111e-01 3.500000000000000333e-01 3.046000000000000096e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
3.500000000000000333e-01 3.750000000000000555e-01 2.658999999999999905e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
3.750000000000000000e-01 4.000000000000000222e-01 2.350999999999999965e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
4.000000000000000222e-01 4.250000000000000444e-01 1.936999999999999833e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
4.250000000000000444e-01 4.500000000000000666e-01 1.685000000000000039e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
4.500000000000000111e-01 4.750000000000000333e-01 1.414999999999999938e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
4.750000000000000333e-01 5.000000000000000000e-01 1.182000000000000065e-02 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
5.000000000000000000e-01 5.250000000000000222e-01 9.509999999999999357e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
5.250000000000000222e-01 5.500000000000000444e-01 8.850000000000000228e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
5.500000000000000444e-01 5.750000000000000666e-01 6.779999999999999569e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
5.750000000000000666e-01 6.000000000000000888e-01 6.119999999999999572e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
6.000000000000000888e-01 6.250000000000001110e-01 5.239999999999999866e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
6.250000000000000000e-01 6.500000000000000222e-01 4.369999999999999753e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
6.500000000000000222e-01 6.750000000000000444e-01 3.279999999999999930e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
6.750000000000000444e-01 7.000000000000000666e-01 2.919999999999999853e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
7.000000000000000666e-01 7.250000000000000888e-01 2.119999999999999923e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
7.250000000000000888e-01 7.500000000000001110e-01 2.139999999999999975e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
7.500000000000000000e-01 7.750000000000000222e-01 1.440000000000000091e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
7.750000000000000222e-01 8.000000000000000444e-01 1.209999999999999921e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
8.000000000000000444e-01 8.250000000000000666e-01 1.000000000000000021e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
8.250000000000000666e-01 8.500000000000000888e-01 9.300000000000000541e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
8.500000000000000888e-01 8.750000000000001110e-01 6.999999999999999929e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
8.750000000000000000e-01 9.000000000000000222e-01 5.599999999999999509e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
9.000000000000000222e-01 9.250000000000000444e-01 4.699999999999999859e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
9.250000000000000444e-01 9.500000000000000666e-01 4.200000000000000174e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
9.500000000000000666e-01 9.750000000000000888e-01 4.299999999999999894e-04 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
9.750000000000000888e-01 1.000000000000000000e+00 2.089999999999999844e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03
